,id,name,img,grade,lat,lng,phoneNumber,address,naver_map_url,address2
69,69,빅브로짐 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_91%2F1657259011786NwuWB_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5-_%25BA%25B9%25BB%25E733.jpg,4.77,37.4832782887127,126.996121212244,02-597-7006,"서울특별시 서초구 방배로 103, 서리풀타워 지하1층 (방배동)",1084608567,서울 서초구 방배로 103
70,70,YS PT,,,37.484074155225,126.99629563134,,"서울특별시 서초구 방배로 110, 하나은행 지하층 102호 (방배동)",1769633536,서울 서초구 방배로 110 B1 YSP.T
71,71,아크피티스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_125%2F1593416718244JI88n_JPEG%2FY-Tz2bIHz_o9UhJwF-ZZP03c.jpg,5.0,37.49272886702,127.028349723754,070-7576-1992,"서울특별시 서초구 사임당로 171, EWR빌딩 지하1층 (서초동)",1926838751,서울 서초구 사임당로 171 EWR빌딩 지하 1층
72,72,PT Lab Bangbae,,,37.4875039950758,126.988735323414,,"서울특별시 서초구 방배중앙로 91, 석호빌딩 지하1층 (방배동)",1661755753,서울 서초구 방배중앙로 91
73,73,반포휘트니스사우나,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210217_182%2F1613564513303lrfgW_JPEG%2FMFF_3wLC8kwMMMOUAoFFF3rw.jpg,,37.5074448623,127.02177677709,02-516-3438,"서울특별시 서초구 강남대로85길 16, 1층 (반포동)",33292026,서울 서초구 강남대로85길 16 반포휘트니스사우나
74,74,테라피티,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220118_180%2F1642470713213bF7qS_JPEG%2FBAAA6797-91D9-4410-8DF5-AA08276D423D.jpeg,4.78,37.4785199554486,127.039388690657,,"서울특별시 서초구 바우뫼로 177, 성문빌딩 지하층 (양재동)",1905485276,서울 서초구 바우뫼로 177 지하 1층 테라피티
75,75,에이제이짐,,,37.4859076526233,126.983849087155,,"서울특별시 서초구 서초대로 13, 방배 마에스트로 204호 (방배동)",1052511604,서울 서초구 서초대로 13
76,76,피디컬짐,,5.0,37.495154533353,126.989654212132,,"서울특별시 서초구 방배로42길 19, 지층 (방배동)",1997708564,서울 서초구 방배로42길 19 지하 1층 피디컬짐
77,77,핏플즈,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191218_25%2F1576653917947DFcgE_JPEG%2Fisk3ua1ASQk3LxCsDMmOtBEP.jpg,4.13,37.5004732570117,127.010431678679,,"서울특별시 서초구 서초중앙로31길 14-11, 1층 (반포동)",1559853970,서울 서초구 서초중앙로31길 14-11 동환빌딩 1층
78,78,S&C physical center,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201023_186%2F1603429358154gVavF_JPEG%2FuPLHZO1BEtnAurKCVaUBCk_l.jpeg.jpg,,37.4930220372147,126.992079487564,,"서울특별시 서초구 동광로22길 7, 102동 b01호 (방배동)",1458856718,서울 서초구 동광로22길 7 S&C physical center 102동 B1층
79,79,넥스트레벨피티,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210215_32%2F1613374220822ryEDU_JPEG%2FSBqYR6Pu_krlsJCt7IeKHpOp.jpg,,37.4970811308117,127.023665230654,,"서울특별시 서초구 서초대로 389, 진흥상가 지하층 1호 (서초동)",1789130869,서울 서초구 서초대로 389 지하1층1호
80,80,바디어필 PT 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_281%2F1655365102746BXc6K_JPEG%2F1.jpg,,37.4792386785483,127.000069078638,,"서울특별시 서초구 방배로6길 13, 지하1층 (방배동)",1027859889,서울 서초구 방배로6길 13 배영빌딩 지하1층
81,81,HANT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220526_122%2F1653495798474oXxig_JPEG%2F8E6D31D2-0387-4B91-8B52-D774E2CF58BC.jpeg,,37.4904950346372,127.005381592272,,"서울특별시 서초구 서초대로38길 12, b115동 116호 (서초동, 마제스타시티, 힐스테이트 서리풀)",1349933707,"서울 서초구 서초대로38길 12 서초애비뉴 B1층 B115, B116"
82,82,더바디코치,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210217_174%2F1613549235596aIoEJ_JPEG%2FLy_1HHGdacyAHCmOjFDwDrlP.jpg,5.0,37.5070244820045,127.006460397501,02-537-3297,"서울특별시 서초구 신반포로 205, 반포쇼핑타운 6동 5층 4,5호 (잠원동)",1143519070,서울 서초구 신반포로 205 반포쇼핑타운 6동 5층 4호 5호
83,83,김민철 트레이닝,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_96%2F1624245983760zvm4E_JPEG%2FZyB9kYbP7GuBJyE4Nn_FTNIs.jpg,,37.499667225552,127.010333744461,,"서울특별시 서초구 서초중앙로31길 18, 그랑반포 4층 (반포동)",1063816483,서울 서초구 서초중앙로31길 18
84,84,마커스 재활운동,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_59%2F1592389163787TVaTH_JPEG%2FDLRPMoGne6VIHZFIBUrG8Kpm.jpg,,37.4899167721412,126.992981470863,,"서울특별시 서초구 서초대로25길 51, 지하1층 (방배동)",37688385,서울 서초구 서초대로25길 51 3층
85,85,빌리프짐 양재역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200210_234%2F1581313345899X4GHk_JPEG%2FxtWprzSFw5IPMQbqjqFrVjzZ.jpg,4.95,37.4854211148285,127.03135523975,,"서울특별시 서초구 남부순환로347길 23, 유진빌딩 지하1층 (서초동)",1290926038,서울 서초구 남부순환로347길 23 유진빌딩 B1
86,86,바른다짐 퍼스널 트레이닝,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211204_55%2F1638543825976S7Swk_JPEG%2FD3B06B55-F3CB-4F9E-9BCB-ABE323138749.jpeg,,37.5015195846305,127.021753455557,,"서울특별시 서초구 서운로 207, 삼호종합상가 223호 (서초동)",1048116705,서울 서초구 서운로 207 삼호종합상가 223호
87,87,짐파서블,,4.99,37.4903216989996,127.009408746972,,"서울특별시 서초구 서초대로42길 41, 지하1층 (서초동)",1573692627,서울 서초구 서초대로42길 41 안화빌딩 지하1층
88,88,타임 투 짐(TIME TO GYM),,,37.4888420176392,127.017675087454,,"서울특별시 서초구 사임당로14길 7, 1층 (서초동)",none,
89,89,바른밸런스 PT STUDIO,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220613_121%2F1655088379125KByqe_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25BF%25EB.jpg,5.0,37.4825381525088,127.002237861854,,"서울특별시 서초구 효령로 165, 한진빌딩 2층 (서초동)",1219502578,서울 서초구 효령로 165 한진빌딩 2층
90,90,로그짐 강남역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211019_64%2F1634616477500yPMa4_PNG%2FdM-dPnxmhIiAv9NlUld8kXu2.png,5.0,37.4983516923932,127.026394763383,02-537-9682,"서울특별시 서초구 서초대로77길 5, 진영빌딩 13층 (서초동)",1846589038,서울 서초구 서초대로77길 5 13층
91,91,바디스펙트럼2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_269%2F1639639047162gRKu1_PNG%2FKakaoTalk_20211216_161345675.png,5.0,37.4942643848404,127.028259839376,02-586-2369,"서울특별시 서초구 강남대로53길 7, 강남애니타워 3층 301호 (서초동)",1084545069,서울 서초구 강남대로53길 7 애니타워 301호
92,92,헬링짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211123_54%2F1637660387168WXGpB_JPEG%2FKakaoTalk_20211123_174954148.jpg,4.89,37.5158432186369,127.018002243591,,"서울특별시 서초구 나루터로 75, 금산빌딩 지하1층 (잠원동)",none,
93,93,비바라짐 내방점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220117_135%2F1642385389239j62ur_JPEG%2F%25BA%25F1%25B9%25D9%25B6%25F3%25C1%25FC%25B7%25CE%25B0%25ED.jpg,,37.4875261941992,126.994201615542,025982555,"서울특별시 서초구 서초대로 108, 3층 301호 (방배동)",1050676823,서울 서초구 서초대로 108 제3층 301호
94,94,로그짐 서초우성점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_249%2F1651189032300RL4EL_PNG%2F1651188824197.png,5.0,37.4925789859992,127.029267185467,02-587-9682,"서울특별시 서초구 사임당로 180, 보원빌딩 1층 (서초동)",1412716644,서울 서초구 사임당로 180 1층 107호 로그짐 서초우성점
95,95,PT MATE,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220215_40%2F1644905431174htRGz_JPEG%2F1-4.jpg,,37.5037734153892,127.009915631535,02-6449-6800,"서울특별시 서초구 고무래로 6-3, 삼공빌딩 지층 201호 (반포동)",1836816361,서울 서초구 고무래로 6-3 삼공빌딩 B201
96,96,짐에브리원,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220210_22%2F1644498911086Ukn7y_JPEG%2Fimage.jpg,4.97,37.4860317945544,126.983083699338,02-6407-1331,"서울특별시 서초구 서초대로 3-4, 413-1호 (방배동, 방배디오슈페리움1)",1403416985,서울 서초구 서초대로 3-4 디오슈페리움1차 413-1호
97,97,윤형준 트레이닝센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_147%2F15385669989707FhOQ_JPEG%2FtwjJ5Ah6WZo57JEwO4iV2c5j.jpg,,37.478484171758,127.000609943539,,"서울특별시 서초구 방배로6길 10-15, 대영빌딩 (방배동)",1527950785,서울 서초구 방배로6길 10-15 지하 1층
98,98,알앤디피티,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_165%2F1639616051921y4Een_JPEG%2FCE68F248-811B-4AE5-A3A9-F9B301AC14EA.jpeg,,37.4656623427545,127.022142311822,,"서울특별시 서초구 성촌1길 12, 우면삼성프라자-2 401호 (우면동)",1209601318,서울 서초구 성촌1길 12 삼성프라자 2차 4층 401호
99,99,닥터 펠리체 짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211122_74%2F1637560542643sChA1_JPEG%2FLogo.jpg,,37.4770127866652,126.982475800902,02-525-2665,"서울특별시 서초구 방배천로 5-1, 8층 (방배동)",none,
100,100,서리풀PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211004_79%2F1633329149264slWgg_JPEG%2F5CheMReCymN2wYu4y9CB2WiY.jpg,,37.4826422973805,126.997210159254,,"서울특별시 서초구 방배로 92, 2층 (방배동)",1904870547,서울 서초구 방배로 92 진오피스 2층 서리풀 PT
101,101,앤써 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_282%2F1658284925531O01dF_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg,,37.5123955766487,127.018265749639,,"서울특별시 서초구 신반포로47길 47, 인정빌딩 (잠원동)",1107766605,서울 서초구 신반포로47길 47 지층
102,102,짐엑스텐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211230_106%2F1640852539396npUoL_JPEG%2F%25C1%25B6%25B8%25ED.jpg,,37.4876613660552,127.0116272059,070-7778-7820,"서울특별시 서초구 사임당로 13, 동화빌딩 5층 (서초동)",1418718994,서울 서초구 사임당로 13 5층 Gym X10
103,103,에브리데이 PT,,,37.482846352786,126.982355947718,,"서울특별시 서초구 동작대로 70, 6층 (방배동)",1171655486,서울 서초구 동작대로 70 6층 에브리데이PT
104,104,블랙포스짐 교대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220502_168%2F1651468069799NLpik_PNG%2F%25BA%25ED%25B7%25A2%25C6%25F7%25BD%25BA%25C1%25FC.png,,37.4952363509414,127.015274497181,,"서울특별시 서초구 서초대로53길 10, 서일빌딩 지층 (서초동)",1732770907,서울 서초구 서초대로53길 10 지하1층
105,105,파인어스PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_160%2F1642527189440QYoJD_JPEG%2FCB72EB92-1A52-40C2-82F6-2023710A6A1C.jpeg,,37.4797008226468,127.041481919794,02-576-9208,"서울특별시 서초구 양재천로29길 21, 가온 빌딩 2층 (양재동)",1531806898,"서울 서초구 양재천로29길 21 가온빌딩, 2층"
106,106,유얼짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220712_92%2F1657619057561nRfzm_JPEG%2FKakaoTalk_20220712_184129055.jpg,,37.5035142112248,127.023275952591,,"서울특별시 서초구 사평대로56길 5, 아멜리아 지2층 (서초동)",1652150089,서울 서초구 사평대로56길 5 06611
107,107,(주)다이나믹케어,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220228_66%2F1646034698459YqcMg_JPEG%2Fdynamiccare_%25B7%25CE%25B0%25ED.jpg,,37.4923165838485,127.028649677024,02-6326-0717,"서울특별시 서초구 사임당로 174, 강남미래타워 5층 503호 (서초동)",none,
108,108,매일핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_27%2F1646738610860mrKDS_JPEG%2F4.jpg,,37.5081033115199,127.019756177739,,"서울특별시 서초구 사평대로53길 93-19, 지층 (반포동)",1512961350,
109,109,F45 교대,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211227_262%2F1640590518006HAAtS_JPEG%2FDSC07815.,,37.4961190313207,127.01411488983,,"서울특별시 서초구 서초대로51길 24, 3층 (서초동)",1715397578,
110,110,글로우짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210911_147%2F1631344204800wamao_JPEG%2Ft8FlMAION3Wn5NC2rk5dOyGj.jpeg.jpg,,37.5024216076756,127.012154473385,02-591-8448,"서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 지층 (반포동)",1745859115,
111,111,나만의GYM,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_252%2F1648474267689hCDBP_JPEG%2F20220310_202154.jpg,,37.4882347498646,127.013488684094,,"서울특별시 서초구 사임당로 31, 궁현빌딩 지층 A호 (서초동)",1597485570,
112,112,내셔널짐 서초점,,,37.4918506404669,127.025236485997,,"서울특별시 서초구 사임당로 143, Cross 143 4층 407,408호 (서초동)",none,
113,113,테디짐PT 서초래미안,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220527_221%2F1653645413252Ptt4Y_JPEG%2FIMG_2940.jpeg,,37.4974284760361,127.019150618212,,"서울특별시 서초구 서초대로65길 13-10, 2층 207호 (서초동, 서초래미안아파트)",1313330433,
114,114,클래시 휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220508_129%2F1651991071275YfxhQ_JPEG%2FCLASSY_GYM_LOGO-1.jpg,,37.4857345072402,127.013793744607,02-2039-3391,"서울특별시 서초구 효령로53길 24, 디아레나 서초 지층 101호 (서초동)",1570042225,
115,115,더 퍼스트 피티 스튜디오,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220119_11%2F1642581214310U3JmO_JPEG%2F%25B4%25F5%25C6%25DB%25BD%25BA%25C6%25AE%25B7%25CE%25B0%25ED.jpg,,37.4959808982018,127.014188255063,02-3482-1112,"서울특별시 서초구 서초대로51길 22, 명산빌딩 2층 (서초동)",1162918074,
116,116,엑스(x)휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210405_120%2F1617616064946I54FM_JPEG%2F30U9o3ApXTo07mRRw1Kr4l61.jpg,,37.456115498066,127.01378344297,,"서울특별시 서초구 양재대로2길 109, 상가동 2층 201호 (우면동, 서초호반써밋)",none,
117,117,보리스짐 교대,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_240%2F162795637907026KRa_JPEG%2F5lxFHBHvQl1vQNS-dGWmi2Gb.jpg,5.0,37.4915904303325,127.014522584596,02-584-1113,"서울특별시 서초구 서초중앙로 110, 지하1층 (서초동, 서초동롯데캐슬메디치)",1758579957,
